ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3793	"ENSMUSG00000018501.18"	"Ncor1"	chr11	-	62269322	62269480	62269340	62269480	62267460	62267587	3793	116,92,110	197,184,156	80,111,85	117,189,143	142	124	0.768679658681	1.0	0.34,0.304,0.381	0.374,0.339,0.342	-0.01
3794	"ENSMUSG00000014195.17"	"Dnajc7"	chr11	-	100480500	100480604	100480504	100480604	100475807	100475881	3794	0,0,0	24,13,9	0,2,1	8,6,7	128	124	0.800975637034	1.0	0.0,0.0,0.0	0.0,0.244,0.122	-0.122
3795	"ENSMUSG00000014195.17"	"Dnajc7"	chr11	-	100490010	100490135	100490032	100490135	100489440	100489554	3795	733,906,643	0,2,0	528,806,567	1,1,0	146	124	1	1.0	1.0,0.997,1.0	0.998,0.999,1.0	0.0
3796	"ENSMUSG00000086841.3"	"2410006H16Rik"	chr11	+	62493701	62493859	62493701	62493849	62494060	62494108	3796	3,13,3	399,466,429	6,8,9	325,596,421	134	124	0.595679727083	1.0	0.007,0.025,0.006	0.017,0.012,0.019	-0.003
3797	"ENSMUSG00000086841.3"	"2410006H16Rik"	chr11	+	62493701	62494108	62493701	62493849	62494422	62494472	3797	445,482,420	0,0,0	333,626,409	2,0,0	383	124	1	1.0	1.0,1.0,1.0	0.982,1.0,1.0	0.006
3798	"ENSMUSG00000086841.3"	"2410006H16Rik"	chr11	+	62494060	62494472	62494060	62494108	62495228	62495292	3798	492,568,491	0,1,1	310,659,451	2,0,5	488	124	0.647247027975	1.0	1.0,0.993,0.992	0.975,1.0,0.958	0.017
3802	"ENSMUSG00000020549.15"	"Elac2"	chr11	+	64883046	64883185	64883046	64883180	64883264	64883350	3802	71,93,65	6,5,4	53,82,66	2,6,13	129	124	0.213357226191	0.7898883231767324	0.919,0.947,0.94	0.962,0.929,0.83	0.028
3803	"ENSMUSG00000020910.17"	"Adprm"	chr11	-	66932218	66932933	66932306	66932933	66931044	66931161	3803	23,39,22	55,68,45	11,27,15	25,44,26	212	124	0.689851484606	1.0	0.197,0.251,0.222	0.205,0.264,0.252	-0.017
3804	"ENSMUSG00000046207.15"	"Pik3r6"	chr11	+	68425018	68425109	68425018	68425097	68426929	68427052	3804	7,3,5	0,1,2	6,2,3	0,0,2	136	124	0.660819663121	1.0	1.0,0.732,0.695	1.0,1.0,0.578	-0.05
3805	"ENSMUSG00000060938.15"	"Rpl26"	chr11	+	68793095	68793268	68793095	68793262	68794004	68794145	3805	576,739,500	5,0,1	334,627,3903	0,2,2	130	124	1	1.0	0.991,1.0,0.998	1.0,0.997,0.999	-0.002
3806	"ENSMUSG00000022992.18"	"Kansl2"	chr15	-	98422339	98422593	98422441	98422593	98418198	98418306	3806	376,428,318	33,55,28	254,412,289	32,62,93	226	124	0.00260402073101	0.056141909640954404	0.862,0.81,0.862	0.813,0.785,0.63	0.102
3808	"ENSMUSG00000022992.18"	"Kansl2"	chr15	-	98431782	98432145	98432121	98432145	98431398	98431657	3808	318,371,216	9,4,3	245,376,306	8,15,4	463	124	0.10102843691	0.5162374312485265	0.904,0.961,0.951	0.891,0.87,0.953	0.034
3809	"ENSMUSG00000041346.12"	"Wrap53"	chr11	-	69454129	69454262	69454145	69454262	69453474	69453683	3809	43,74,53	4,3,2	24,62,52	7,1,1	140	124	0.703790519266	1.0	0.905,0.956,0.959	0.752,0.982,0.979	0.036
3810	"ENSMUSG00000005204.13"	"Senp3"	chr11	-	69568962	69569110	69569052	69569110	69568798	69568846	3810	569,657,500	2,1,0	369,635,426	0,3,0	214	124	1	1.0	0.994,0.997,1.0	1.0,0.992,1.0	-0.0
3811	"ENSMUSG00000047284.15"	"Neurl4"	chr11	+	69793833	69794545	69793833	69794278	69794690	69794989	3811	210,193,152	49,64,42	105,191,65	41,61,98	391	124	0.0147649160114	0.17269571804426964	0.576,0.489,0.534	0.448,0.498,0.174	0.16
3812	"ENSMUSG00000047284.15"	"Neurl4"	chr11	+	69797051	69797233	69797051	69797121	69797343	69797429	3812	595,644,503	3,3,2	398,666,442	0,3,1	236	124	1	1.0	0.99,0.991,0.992	1.0,0.991,0.996	-0.005
3813	"ENSMUSG00000047284.15"	"Neurl4"	chr11	+	69798662	69798838	69798662	69798832	69798921	69799053	3813	117,187,77	123,120,74	77,144,88	78,128,82	130	124	0.563300641043	1.0	0.476,0.598,0.498	0.485,0.518,0.506	0.021
3814	"ENSMUSG00000078812.11"	"Eif5a"	chr11	-	69811849	69811890	69811867	69811890	69809976	69810162	3814	3,3,2	0,0,0	6,3,0	0,2,0	142	124	1	1.0	1.0,1.0,1.0	1.0,0.567,NA	0.217
3816	"ENSMUSG00000040938.17"	"Slc16a11"	chr11	+	70105327	70105538	70105327	70105501	70105780	70105924	3816	7,5,5	0,0,0	5,3,9	0,0,2	161	124	1	1.0	1.0,1.0,1.0	1.0,1.0,0.776	0.075
3817	"ENSMUSG00000040746.16"	"Rnf167"	chr11	+	70540046	70540172	70540046	70540120	70540270	70540358	3817	187,269,191	18,14,8	122,280,176	11,15,19	176	124	0.318637438471	0.9659428748611952	0.88,0.931,0.944	0.887,0.929,0.867	0.024
3822	"ENSMUSG00000057054.12"	"Inca1"	chr11	-	70590745	70590981	70590883	70590981	70586689	70586774	3822	2,2,0	0,2,0	0,2,0	1,0,0	262	124	1	1.0	1.0,0.321,NA	0.0,1.0,NA	0.16
3824	"ENSMUSG00000057054.12"	"Inca1"	chr11	-	70590774	70590981	70590883	70590981	70586689	70586774	3824	1,1,1	0,2,0	0,2,0	1,0,0	233	124	1	1.0	1.0,0.21,1.0	0.0,1.0,NA	0.237
3825	"ENSMUSG00000057054.12"	"Inca1"	chr11	-	70590813	70590981	70590883	70590981	70586689	70586774	3825	0,0,0	0,2,0	0,1,0	1,0,0	194	124	1	1.0	NA,0.0,NA	0.0,1.0,NA	-0.5
3826	"ENSMUSG00000020821.18"	"Kif1c"	chr11	+	70615929	70616038	70615929	70616002	70616713	70617328	3826	1,8,2	64,55,30	1,3,0	30,44,43	160	124	0.0607496001806	0.38742956936369405	0.012,0.101,0.049	0.025,0.05,0.0	0.029
3828	"ENSMUSG00000020817.17"	"Rabep1"	chr11	+	70799211	70799382	70799211	70799343	70808140	70808608	3828	10,9,2	456,452,367	11,8,2	329,538,262	163	124	0.73912431525	1.0	0.016,0.015,0.004	0.025,0.011,0.006	-0.002
3830	"ENSMUSG00000020790.15"	"Ankfy1"	chr11	+	72630814	72630932	72630814	72630883	72631227	72631427	3830	7,7,5	93,124,72	8,6,6	74,96,64	173	124	0.463964482956	1.0	0.051,0.039,0.047	0.072,0.043,0.063	-0.014
3833	"ENSMUSG00000055670.15"	"Zzef1"	chr11	+	72806042	72806186	72806042	72806141	72807244	72807413	3833	139,124,117	0,0,0	73,132,77	0,0,1	169	124	1	1.0	1.0,1.0,1.0	1.0,1.0,0.983	0.006
3834	"ENSMUSG00000020788.16"	"Atp2a3"	chr11	+	72880300	72880386	72880300	72880373	72882514	72883869	3834	0,0,0	4,0,4	0,0,1	0,0,1	137	124	1	1.0	0.0,NA,0.0	NA,NA,0.475	-0.475
3835	"ENSMUSG00000000881.13"	"Dlg3"	chrX	+	99816428	99817015	99816428	99816565	99817677	99817837	3835	109,143,122	0,2,0	202,271,143	0,0,0	574	124	1	1.0	1.0,0.939,1.0	1.0,1.0,1.0	-0.02
3838	"ENSMUSG00000038351.15"	"Sgsm2"	chr11	-	74759402	74759564	74759467	74759564	74759049	74759117	3838	112,183,132	0,8,6	162,212,127	1,6,4	189	124	0.36023645541	1.0	1.0,0.938,0.935	0.991,0.959,0.954	-0.01
3840	"ENSMUSG00000025571.14"	"Tnrc6c"	chr11	+	117640402	117643970	117640402	117640643	117646156	117646348	3840	1058,1220,944	2,3,1	547,1010,850	2,2,3	3451	124	0.440409136066	1.0	0.95,0.936,0.971	0.908,0.948,0.911	0.03
3841	"ENSMUSG00000025571.14"	"Tnrc6c"	chr11	+	117640402	117643970	117640402	117640643	117646788	117646932	3841	797,886,706	2,0,0	359,694,649	0,6,0	3451	124	0.0300124281735	0.25954097574491464	0.935,1.0,1.0	1.0,0.806,1.0	0.043
3842	"ENSMUSG00000038178.17"	"Slc43a2"	chr11	+	75422523	75422604	75422523	75422567	75423413	75423614	3842	4,11,4	2,1,2	12,5,5	1,1,2	161	124	0.519894685067	1.0	0.606,0.894,0.606	0.902,0.794,0.658	-0.083
3843	"ENSMUSG00000020849.14"	"Ywhae"	chr11	+	75646399	75646506	75646399	75646478	75647642	75647942	3843	6299,7305,5079	2,4,5	4445,6953,3895	2,9,9	152	124	1	1.0	1.0,0.999,0.999	0.999,0.998,0.997	0.001
3844	"ENSMUSG00000020849.14"	"Ywhae"	chr11	+	75646399	75646506	75646399	75646478	75650117	75650254	3844	1317,1461,922	5,2,0	887,1403,736	2,3,3	152	124	1	1.0	0.995,0.998,1.0	0.997,0.997,0.995	0.001
3846	"ENSMUSG00000017288.16"	"Vps53"	chr11	-	76054623	76054690	76054627	76054690	76029133	76029220	3846	158,201,138	1,3,1	120,205,108	2,1,1	128	124	1	1.0	0.994,0.985,0.993	0.983,0.995,0.991	0.001
3847	"ENSMUSG00000000632.14"	"Sez6"	chr11	+	77864608	77865155	77864608	77864803	77865265	77865462	3847	989,1043,775	7,6,5	619,1147,850	2,2,7	476	124	0.214492028284	0.7914016215995862	0.974,0.978,0.976	0.988,0.993,0.969	-0.007
3848	"ENSMUSG00000002059.19"	"Rab34"	chr11	+	78082033	78082115	78082033	78082091	78082190	78082281	3848	117,152,91	0,0,0	43,80,86	0,1,0	148	124	1	1.0	1.0,1.0,1.0	1.0,0.985,1.0	0.005
3849	"ENSMUSG00000010277.8"	"Bltp2"	chr11	+	78152577	78153135	78152577	78152743	78153524	78153654	3849	43,62,27	48,53,25	21,64,21	44,60,22	516	124	0.238999971071	0.8339020729759891	0.177,0.219,0.206	0.103,0.204,0.187	0.036
3850	"ENSMUSG00000026048.17"	"Ercc5"	chr1	+	44197303	44197495	44197303	44197419	44197964	44198051	3850	36,14,23	67,92,63	11,11,7	56,78,80	200	124	0.000677132445526	0.023142662703043625	0.25,0.086,0.185	0.109,0.08,0.051	0.094
3851	"ENSMUSG00000026048.17"	"Ercc5"	chr1	+	44200136	44200269	44200136	44200197	44200969	44201113	3851	6,6,5	78,76,54	4,8,6	37,72,60	196	124	0.485650846579	1.0	0.046,0.048,0.055	0.064,0.066,0.06	-0.014
3852	"ENSMUSG00000030447.16"	"Cyfip1"	chr7	+	55573622	55573753	55573622	55573708	55574121	55574194	3852	333,346,258	0,0,0	140,284,150	0,0,1	169	124	1	1.0	1.0,1.0,1.0	1.0,1.0,0.991	0.003
3853	"ENSMUSG00000017550.15"	"Atad5"	chr11	+	80003574	80003663	80003574	80003654	80003900	80004040	3853	15,29,23	13,25,11	23,30,36	11,10,8	133	124	0.0116552904016	0.15069786069706073	0.518,0.52,0.661	0.661,0.737,0.808	-0.169
3854	"ENSMUSG00000001248.16"	"Gramd1a"	chr7	-	30834950	30835164	30835021	30835164	30833838	30833942	3854	235,281,140	330,350,203	98,195,69	195,318,239	195	124	0.000635506129923	0.023040217245556015	0.312,0.338,0.305	0.242,0.281,0.155	0.092
3855	"ENSMUSG00000001248.16"	"Gramd1a"	chr7	-	30834950	30835164	30835132	30835164	30833838	30833942	3855	818,896,444	16,14,12	304,624,259	4,12,7	306	124	0.820159543114	1.0	0.954,0.963,0.937	0.969,0.955,0.937	-0.002
3856	"ENSMUSG00000001248.16"	"Gramd1a"	chr7	-	30835021	30835164	30835132	30835164	30833838	30833942	3856	913,965,507	16,14,12	401,747,429	4,12,7	235	124	0.371919645276	1.0	0.968,0.973,0.957	0.981,0.97,0.97	-0.008
3859	"ENSMUSG00000018651.15"	"Tada2a"	chr11	-	83976464	83976597	83976501	83976597	83975539	83975583	3859	119,130,99	1,5,3	70,134,90	2,2,1	161	124	0.286616627943	0.9204988876026693	0.989,0.952,0.962	0.964,0.981,0.986	-0.009
3860	"ENSMUSG00000004187.12"	"Kifc2"	chr15	+	76544907	76545052	76544907	76544965	76545205	76545287	3860	0,3,1	92,120,65	3,2,0	61,86,66	211	124	1	1.0	0.0,0.014,0.009	0.028,0.013,0.0	-0.006
3861	"ENSMUSG00000000804.15"	"Usp32"	chr11	-	84927305	84927465	84927347	84927465	84922894	84923049	3861	15,10,9	138,139,103	8,17,7	98,164,103	166	124	0.931165244242	1.0	0.075,0.051,0.061	0.057,0.072,0.048	0.003
3864	"ENSMUSG00000020516.16"	"Rps6kb1"	chr11	-	86402414	86402713	86402650	86402713	86397616	86397724	3864	179,166,140	0,0,0	128,158,77	0,2,0	360	124	1	1.0	1.0,1.0,1.0	1.0,0.965,1.0	0.012
3865	"ENSMUSG00000047126.18"	"Cltc"	chr11	-	86627884	86628104	86627896	86628104	86624401	86624670	3865	0,1,1	568,647,490	0,0,0	478,706,405	136	124	1	1.0	0.0,0.001,0.002	0.0,0.0,0.0	0.001
3867	"ENSMUSG00000034156.17"	"Tspoap1"	chr11	+	87672127	87672196	87672127	87672160	87672315	87672419	3867	62,61,66	113,149,117	40,53,34	77,119,156	160	124	0.0933948465883	0.497818656445754	0.298,0.241,0.304	0.287,0.257,0.145	0.051
3868	"ENSMUSG00000023723.18"	"Mrps23"	chr11	+	88095249	88095539	88095249	88095311	88096014	88096185	3868	12,11,11	108,94,54	9,17,13	52,118,94	352	124	0.682506280781	1.0	0.038,0.04,0.067	0.057,0.048,0.046	-0.002
3869	"ENSMUSG00000071226.12"	"Cecr2"	chr6	+	120733509	120733898	120733509	120733814	120734526	120734652	3869	9,17,10	5,4,6	11,11,14	2,3,1	208	124	0.0447572755304	0.3216511666848895	0.518,0.717,0.498	0.766,0.686,0.893	-0.204
3871	"ENSMUSG00000059474.14"	"Mbtd1"	chr11	+	93795984	93796184	93795984	93796169	93799629	93799767	3871	189,194,119	0,0,2	89,198,108	1,0,0	139	124	1	1.0	1.0,1.0,0.982	0.988,1.0,1.0	-0.002
3872	"ENSMUSG00000059474.14"	"Mbtd1"	chr11	+	93795984	93796184	93795984	93796169	93799699	93799763	3872	25,17,12	0,0,2	12,37,9	0,0,1	139	124	1	1.0	1.0,1.0,0.843	1.0,1.0,0.889	-0.015
3873	"ENSMUSG00000020866.18"	"Cacna1g"	chr11	-	94316589	94316803	94316610	94316803	94309644	94309796	3873	5,14,15	4,11,4	11,1,7	3,9,5	145	124	0.340977405792	0.9910299047616579	0.517,0.521,0.762	0.758,0.087,0.545	0.137
3874	"ENSMUSG00000020866.18"	"Cacna1g"	chr11	-	94316589	94316803	94316610	94316803	94314496	94314550	3874	11,12,14	38,30,43	14,3,7	35,46,22	145	124	0.247182833939	0.8512943781279261	0.198,0.255,0.218	0.255,0.053,0.214	0.05
3875	"ENSMUSG00000027951.17"	"Adar"	chr3	+	89652682	89652908	89652682	89652830	89653126	89653298	3875	363,332,250	10,6,2	200,307,246	6,17,1	202	124	0.107945235227	0.5364192377863637	0.957,0.971,0.987	0.953,0.917,0.993	0.017
3876	"ENSMUSG00000075595.10"	"Zfp652"	chr11	+	95639825	95640973	95639825	95640433	95643700	95643848	3876	565,700,492	27,32,23	374,642,357	23,35,46	664	124	0.0225149658273	0.2139662377469398	0.796,0.803,0.8	0.752,0.774,0.592	0.094
3878	"ENSMUSG00000032180.12"	"Tmed1"	chr9	-	21420549	21420647	21420584	21420647	21420226	21420410	3878	74,106,68	4,3,2	41,103,50	0,4,0	159	124	0.118900804978	0.5617825676922794	0.935,0.965,0.964	1.0,0.953,1.0	-0.03
3880	"ENSMUSG00000029439.15"	"Sfswap"	chr5	+	129581046	129581216	129581046	129581169	129581826	129581958	3880	167,205,212	44,40,29	130,188,179	41,71,49	171	124	0.00227243328224	0.05050045963377969	0.733,0.788,0.841	0.697,0.658,0.726	0.094
3881	"ENSMUSG00000029439.15"	"Sfswap"	chr5	+	129593079	129593215	129593079	129593196	129616638	129616879	3881	181,164,133	4,1,4	120,192,154	0,5,0	143	124	0.406278576573	1.0	0.975,0.993,0.966	1.0,0.971,1.0	-0.012
3882	"ENSMUSG00000029439.15"	"Sfswap"	chr5	+	129620277	129620443	129620277	129620359	129626517	129626748	3882	377,442,322	22,25,15	256,404,300	20,34,47	208	124	0.000472229175807	0.01819026785208564	0.911,0.913,0.928	0.884,0.876,0.792	0.067
3884	"ENSMUSG00000018669.15"	"Cdk5rap3"	chr11	-	96806876	96807022	96806976	96807022	96804490	96804622	3884	18,8,19	127,179,110	5,8,7	82,134,121	224	124	0.0197465980251	0.19604096802238452	0.073,0.024,0.087	0.033,0.032,0.031	0.029
3885	"ENSMUSG00000078700.12"	"D030028A08Rik"	chr11	+	96835036	96835176	96835036	96835105	96835670	96835919	3885	9,13,11	0,3,2	17,11,4	0,0,1	195	124	0.0176153998942	0.1861716632653859	1.0,0.734,0.778	1.0,1.0,0.718	-0.069
3886	"ENSMUSG00000078700.12"	"D030028A08Rik"	chr11	+	96835036	96835277	96835036	96835105	96835670	96835919	3886	4,12,10	0,3,2	11,8,5	0,0,1	296	124	0.00502373692803	0.08904034346674031	1.0,0.626,0.677	1.0,1.0,0.677	-0.125
3887	"ENSMUSG00000078700.12"	"D030028A08Rik"	chr11	+	96835036	96835277	96835036	96835176	96835670	96835919	3887	2,9,7	7,10,8	7,6,4	13,9,3	225	124	0.929953667322	1.0	0.136,0.332,0.325	0.229,0.269,0.424	-0.043
3888	"ENSMUSG00000078700.12"	"D030028A08Rik"	chr11	+	96849678	96849850	96849678	96849804	96850165	96850277	3888	7,12,3	4,0,0	2,5,0	0,1,0	170	124	1	1.0	0.561,1.0,1.0	1.0,0.785,NA	-0.039
3889	"ENSMUSG00000078700.12"	"D030028A08Rik"	chr11	+	96850379	96851107	96850379	96850441	96851686	96851822	3889	220,268,24	2,0,0	19,256,195	0,1,2	790	124	0.672796946665	1.0	0.945,1.0,1.0	1.0,0.976,0.939	0.01
3891	"ENSMUSG00000038437.12"	"Mllt6"	chr11	+	97563282	97563508	97563282	97563418	97564285	97564897	3891	33,39,18	38,55,32	27,39,22	41,68,46	214	124	0.269103505229	0.8864766551956453	0.335,0.291,0.246	0.276,0.249,0.217	0.043
3892	"ENSMUSG00000074415.16"	"Mir100hg"	chr9	+	41524578	41525950	41524578	41524777	41526036	41526481	3892	87,91,66	0,0,0	57,50,450	0,0,2	1297	124	1	1.0	1.0,1.0,1.0	1.0,1.0,0.956	0.015
3893	"ENSMUSG00000020882.18"	"Cacnb1"	chr11	-	97900829	97901202	97901121	97901202	97900683	97900742	3893	106,117,99	106,138,102	19,47,14	98,175,120	416	124	0	0.0	0.23,0.202,0.224	0.055,0.074,0.034	0.164
3894	"ENSMUSG00000038013.15"	"Wipf2"	chr11	+	98754463	98754728	98754463	98754505	98775799	98775930	3894	53,45,37	1,0,0	28,69,31	0,0,2	347	124	1	1.0	0.95,1.0,1.0	1.0,1.0,0.847	0.034
3895	"ENSMUSG00000037935.17"	"Smarce1"	chr11	-	99115546	99115968	99115863	99115968	99111480	99111561	3895	109,105,85	388,470,284	30,60,48	123,202,198	441	124	0.917168086742	1.0	0.073,0.059,0.078	0.064,0.077,0.064	0.002
3896	"ENSMUSG00000041708.13"	"Mpped1"	chr15	+	83684203	83684385	83684203	83684360	83720473	83720699	3896	1462,1660,987	16,16,12	918,1892,892	21,36,45	149	124	3.87016545256e-07	6.577004701438729e-05	0.987,0.989,0.986	0.973,0.978,0.943	0.023
3897	"ENSMUSG00000041708.13"	"Mpped1"	chr15	+	83684203	83684385	83684203	83684360	83736240	83736356	3897	288,347,217	6,1,2	182,413,240	1,4,9	149	124	0.243793349151	0.8445071770950108	0.976,0.997,0.989	0.993,0.988,0.957	0.008
3898	"ENSMUSG00000006931.16"	"P3h4"	chr11	-	100302554	100302700	100302617	100302700	100301939	100302023	3898	83,91,65	0,0,1	33,60,66	0,0,0	187	124	1	1.0	1.0,1.0,0.977	1.0,1.0,1.0	-0.008
3899	"ENSMUSG00000013787.16"	"Ehmt2"	chr17	+	35127149	35127289	35127149	35127254	35127379	35127534	3899	10,5,9	544,612,388	4,12,10	355,577,404	159	124	0.487405817153	1.0	0.014,0.006,0.018	0.009,0.016,0.019	-0.002
3900	"ENSMUSG00000020918.15"	"Kat2a"	chr11	-	100601075	100601462	100601270	100601462	100600208	100600315	3900	43,33,25	209,247,137	12,17,13	118,248,160	319	124	0.000138992040803	0.007381762737080563	0.074,0.049,0.066	0.038,0.026,0.031	0.031
3901	"ENSMUSG00000078652.10"	"Psme3"	chr11	+	101210281	101210418	101210281	101210330	101210737	101210850	3901	20,21,20	363,428,292	10,21,8	281,409,237	212	124	0.157438996484	0.6553275712743756	0.031,0.028,0.039	0.02,0.029,0.019	0.01
3903	"ENSMUSG00000032480.18"	"Dhx30"	chr9	-	109913796	109913936	109913848	109913936	109913388	109913714	3903	460,538,348	1,1,0	241,447,312	2,0,0	176	124	1	1.0	0.997,0.997,1.0	0.988,1.0,1.0	0.002
3904	"ENSMUSG00000032480.18"	"Dhx30"	chr9	-	109914752	109915099	109915017	109915099	109914479	109914639	3904	599,670,477	0,2,0	300,605,387	0,0,0	389	124	1	1.0	1.0,0.991,1.0	1.0,1.0,1.0	-0.003
3905	"ENSMUSG00000032480.18"	"Dhx30"	chr9	-	109944103	109944650	109944558	109944650	109942038	109942158	3905	469,566,390	7,9,1	239,455,288	3,3,18	579	124	0.0517160787546	0.35573274171914143	0.935,0.931,0.988	0.945,0.97,0.774	0.055
3907	"ENSMUSG00000008855.18"	"Hdac5"	chr11	-	102086773	102086943	102086777	102086943	102086576	102086694	3907	7,8,4	224,221,102	9,3,2	94,163,113	128	124	0.979635409116	1.0	0.029,0.034,0.037	0.085,0.018,0.017	-0.007
3908	"ENSMUSG00000020923.18"	"Ubtf"	chr11	-	102197904	102197976	102197908	102197976	102197681	102197825	3908	507,560,135	5,3,2	72,355,405	0,3,0	128	124	1	1.0	0.99,0.995,0.985	1.0,0.991,1.0	-0.007
3909	"ENSMUSG00000034685.5"	"Fam171a2"	chr11	-	102334789	102335017	102334997	102335017	102334475	102334568	3909	1539,1630,1051	0,2,2	1083,1766,1292	1,2,0	332	124	1	1.0	1.0,0.997,0.995	0.998,0.997,1.0	-0.001
3910	"ENSMUSG00000061086.13"	"Myl4"	chr11	+	104471227	104471301	104471227	104471255	104474803	104474953	3910	0,1,0	0,6,8	0,0,1	0,3,7	170	124	1	1.0	NA,0.108,0.0	NA,0.0,0.094	0.007
3911	"ENSMUSG00000069631.15"	"Strada"	chr11	-	106077926	106078006	106077950	106078006	106064504	106064607	3911	11,26,12	15,28,9	20,33,20	17,21,6	148	124	0.0809089672543	0.45475876731064724	0.381,0.438,0.528	0.496,0.568,0.736	-0.151
3912	"ENSMUSG00000069631.15"	"Strada"	chr11	-	106077926	106078006	106077950	106078006	106075387	106075445	3912	14,38,27	7,19,6	31,41,29	6,10,4	148	124	0.0396649988425	0.3034434895448214	0.626,0.626,0.79	0.812,0.775,0.859	-0.135
3914	"ENSMUSG00000040537.18"	"Adam22"	chr5	-	8144985	8145180	8145072	8145180	8142730	8142831	3914	56,72,43	10,15,10	10,22,10	19,57,14	211	124	0	0.0	0.767,0.738,0.716	0.236,0.185,0.296	0.501
3915	"ENSMUSG00000058301.9"	"Upf1"	chr8	-	70792631	70792749	70792664	70792749	70792392	70792491	3915	20,39,27	112,98,74	19,42,19	73,111,64	157	124	0.806775146173	1.0	0.124,0.239,0.224	0.171,0.23,0.19	-0.001
3916	"ENSMUSG00000014039.19"	"Prdm15"	chr16	-	97618048	97618245	97618063	97618245	97617735	97617830	3916	9,5,10	17,18,11	8,14,1	8,22,9	139	124	0.985184264658	1.0	0.321,0.199,0.448	0.471,0.362,0.09	0.015
3918	"ENSMUSG00000034813.20"	"Grip1"	chr10	+	119911194	119911384	119911194	119911381	119922856	119923165	3918	12,13,11	31,33,27	7,14,4	19,36,9	127	124	0.985592431696	1.0	0.274,0.278,0.285	0.265,0.275,0.303	-0.002
3919	"ENSMUSG00000020738.17"	"Sumo2"	chr11	-	115425377	115425509	115425381	115425509	115421171	115421243	3919	2625,3030,2021	0,0,2	1770,2919,2017	0,0,0	128	124	1	1.0	1.0,1.0,0.999	1.0,1.0,1.0	-0.0
3920	"ENSMUSG00000020752.12"	"Recql5"	chr11	-	115818322	115819312	115818793	115819312	115818154	115818228	3920	44,19,30	0,1,0	1,17,6	0,0,0	595	124	1	1.0	1.0,0.798,1.0	1.0,1.0,1.0	-0.067
3921	"ENSMUSG00000020770.14"	"Unk"	chr11	+	115943841	115943984	115943841	115943945	115944315	115944516	3921	59,70,39	36,48,25	27,48,30	22,29,20	163	124	0.838990660325	1.0	0.555,0.526,0.543	0.483,0.557,0.533	0.017
3923	"ENSMUSG00000049321.18"	"Zfp2"	chr11	-	50801532	50801703	50801576	50801703	50801262	50801352	3923	97,95,67	27,44,24	42,88,57	20,42,24	168	124	0.260349367804	0.876583032162118	0.726,0.614,0.673	0.608,0.607,0.637	0.054
3924	"ENSMUSG00000049321.18"	"Zfp2"	chr11	-	50801532	50801703	50801576	50801703	50801262	50801355	3924	46,36,24	17,17,5	9,33,23	4,11,1	168	124	0.243599569435	0.8445071770950108	0.666,0.61,0.78	0.624,0.689,0.944	-0.067
3927	"ENSMUSG00000020818.17"	"Mfsd11"	chr11	+	116752348	116752521	116752348	116752493	116754731	116754772	3927	21,24,17	109,149,99	9,30,8	82,115,92	152	124	0.652651961323	1.0	0.136,0.116,0.123	0.082,0.175,0.066	0.017
3928	"ENSMUSG00000025575.15"	"Cant1"	chr11	-	118309755	118309878	118309797	118309878	118301678	118302337	3928	0,2,1	1,0,0	1,1,1	0,0,0	166	124	1	1.0	0.0,1.0,1.0	1.0,1.0,1.0	-0.333
3929	"ENSMUSG00000025575.15"	"Cant1"	chr11	-	118309755	118309878	118309797	118309878	118308399	118308480	3929	27,32,23	6,6,9	14,27,30	2,2,4	166	124	0.0303802670223	0.2605101765915222	0.771,0.799,0.656	0.839,0.91,0.849	-0.124
3930	"ENSMUSG00000025371.13"	"Chmp6"	chr11	+	119806238	119806380	119806238	119806348	119806457	119806545	3930	6,3,0	146,164,120	3,0,0	82,140,117	156	124	0.714994163593	1.0	0.032,0.014,0.0	0.028,0.0,0.0	0.006
3931	"ENSMUSG00000039781.15"	"Cep131"	chr11	-	119963950	119964070	119963953	119964070	119963663	119963802	3931	1,4,1	1,3,2	1,1,1	0,1,90	127	124	0.00666927134755	0.10539700586315115	0.494,0.566,0.328	1.0,0.494,0.011	-0.039
3933	"ENSMUSG00000025377.15"	"Tepsin"	chr11	-	119987390	119987500	119987406	119987500	119986629	119986697	3933	8,7,3	40,43,31	3,3,3	20,30,30	140	124	0.293510994897	0.9247036687649215	0.15,0.126,0.079	0.117,0.081,0.081	0.025
3935	"ENSMUSG00000057594.13"	"Arl16"	chr11	-	120357835	120358066	120358007	120358066	120357479	120357593	3935	10,13,14	38,61,35	2,11,6	31,60,37	296	124	0.0307313354986	0.26115446272146353	0.099,0.082,0.144	0.026,0.071,0.064	0.055
3936	"ENSMUSG00000031976.15"	"Urb2"	chr8	+	124761766	124761927	124761766	124761914	124763374	124763485	3936	52,81,49	1,0,1	44,60,48	0,0,1	137	124	1	1.0	0.979,1.0,0.978	1.0,1.0,0.978	-0.007
